Id,WnvPresent
226,0.0013523913915441683
227,0.004634889237644923
228,0.0009506691549140663
229,0.0009506691549140663
230,0.0009506691549140663
231,0.0009506691549140663
232,0.0009506691549140663
233,0.011409341028014544
234,0.005666057803291112
235,0.019217125440629573
236,0.0039880959984859255
237,0.0039880959984859255
238,0.0039880959984859255
239,0.0039880959984859255
240,0.0039880959984859255
241,0.006655738581593787
242,0.003297362944992382
243,0.01124748856413642
244,0.0023192367435327433
245,0.0023192367435327433
246,0.0023192367435327433
247,0.0023192367435327433
248,0.0023192367435327433
249,0.01257058413568141
250,0.0062464428625458555
251,0.021156038866301203
252,0.0043973643558453766
253,0.0043973643558453766
254,0.0043973643558453766
255,0.0043973643558453766
256,0.0043973643558453766
257,0.012874596295115568
258,0.006398500478279958
259,0.021663129914043136
260,0.004504613755493786
261,0.004504613755493786
262,0.004504613755493786
263,0.004504613755493786
264,0.004504613755493786
265,0.0034923160463253616
266,0.00172737538467773
267,0.005914636501275278
268,0.001214401165113761
269,0.001214401165113761
270,0.001214401165113761
271,0.001214401165113761
272,0.001214401165113761
273,0.0054254530245216445
274,0.002686180432617025
275,0.009176277843443721
276,0.0018890111432782006
277,0.0018890111432782006
278,0.0018890111432782006
279,0.0018890111432782006
280,0.0018890111432782006
281,0.0034603420824312046
282,0.0017115326140349897
283,0.00586061536771731
284,0.001203257510403933
285,0.001203257510403933
286,0.001203257510403933
287,0.001203257510403933
288,0.001203257510403933
289,0.0026076494607279264
290,0.0012892216528924661
291,0.004419073618132637
292,0.0009062466962087885
293,0.0009062466962087885
294,0.0009062466962087885
295,0.0009062466962087885
296,0.0009062466962087885
297,0.015319546861314773
298,0.007623105389391857
299,0.02573355807152452
300,0.005368707424694277
301,0.005368707424694277
302,0.005368707424694277
303,0.005368707424694277
304,0.005368707424694277
305,0.005639165764142103
306,0.0027922940698708806
307,0.009536321781172884
308,0.0019636957766206815
309,0.0019636957766206815
310,0.0019636957766206815
311,0.0019636957766206815
312,0.0019636957766206815
313,0.011021837350211176
314,0.0054725375847212866
315,0.01856942144625681
316,0.0038516633898774866
317,0.0038516633898774866
318,0.0038516633898774866
319,0.0038516633898774866
320,0.0038516633898774866
321,0.006593495903671254
322,0.003266423618461126
323,0.011142786761081158
324,0.002297454070233306
325,0.002297454070233306
326,0.002297454070233306
327,0.002297454070233306
328,0.002297454070233306
329,0.0019461829714298986
330,0.0009618701550841476
331,0.0032996343646705295
332,0.0006760720946945621
333,0.0006760720946945621
334,0.0006760720946945621
335,0.0006760720946945621
336,0.0006760720946945621
337,0.007308376423596746
338,0.0036218912408151655
339,0.012344781446052605
340,0.0025477433912066286
341,0.0025477433912066286
342,0.0025477433912066286
343,0.0025477433912066286
344,0.0025477433912066286
345,0.0029727664399222184
346,0.00147000753127842
347,0.005036541206963752
348,0.0010333840622770857
349,0.0010333840622770857
350,0.0010333840622770857
351,0.0010333840622770857
352,0.0010333840622770857
353,0.00740689590844892
354,0.0036708993775378513
355,0.01251033783074052
356,0.002582254804523343
357,0.002582254804523343
358,0.002582254804523343
359,0.002582254804523343
360,0.002582254804523343
361,0.0030344188788397814
362,0.001500541039085083
363,0.00514077374920242
364,0.0010548580502387104
365,0.0010548580502387104
366,0.0010548580502387104
367,0.0010548580502387104
368,0.0010548580502387104
369,0.01347807835287966
370,0.006700483435208578
371,0.022669104095872694
372,0.004717637428736053
373,0.004717637428736053
374,0.004717637428736053
375,0.004717637428736053
376,0.004717637428736053
377,0.0019826301322504237
378,0.0009799016863782524
379,0.0033613429344890528
380,0.0006887496560804161
381,0.0006887496560804161
382,0.0006887496560804161
383,0.0006887496560804161
384,0.0006887496560804161
385,0.007222132424900739
386,0.003578993524833647
387,0.01219983472686032
388,0.002517535748005447
389,0.002517535748005447
390,0.002517535748005447
391,0.002517535748005447
392,0.002517535748005447
393,0.003886362283218617
394,0.001922663439492802
395,0.006580194078857191
396,0.0013517735598715826
397,0.0013517735598715826
398,0.0013517735598715826
399,0.0013517735598715826
400,0.0013517735598715826
401,0.014371584837525053
402,0.007147936201413733
403,0.024156994103118053
404,0.005033348347156784
405,0.005033348347156784
406,0.005033348347156784
407,0.005033348347156784
408,0.005033348347156784
409,0.008384639951681953
410,0.0041575405071248754
411,0.014152154351077676
412,0.002925000976430136
413,0.002925000976430136
414,0.002925000976430136
415,0.002925000976430136
416,0.002925000976430136
417,0.00581358272402033
418,0.0028789134518117593
419,0.00983008448029121
420,0.0020246635087580395
421,0.0020246635087580395
422,0.0020246635087580395
423,0.0020246635087580395
424,0.0020246635087580395
425,0.004556426127800535
426,0.0022549242467481303
427,0.007711117201289608
428,0.0015855340274175589
429,0.0015855340274175589
430,0.0015855340274175589
431,0.0015855340274175589
432,0.0015855340274175589
433,0.002700442880834143
434,0.0013351615159283904
435,0.0045760309749008935
436,0.0009385525320941343
437,0.0009385525320941343
438,0.0009385525320941343
439,0.0009385525320941343
440,0.0009385525320941343
441,0.00471364260189828
442,0.002332915027521805
443,0.007976312007339394
444,0.0016404107578388222
445,0.0016404107578388222
446,0.0016404107578388222
447,0.0016404107578388222
448,0.0016404107578388222
449,0.0045744293064489665
450,0.0022638544990128172
451,0.007741488139052972
452,0.001591817500562644
453,0.001591817500562644
454,0.001591817500562644
455,0.001591817500562644
456,0.001591817500562644
457,0.0029235690668579354
458,0.001445643791948316
459,0.004953359370712771
460,0.001016249506202072
461,0.001016249506202072
462,0.001016249506202072
463,0.001016249506202072
464,0.001016249506202072
465,0.003911150087273112
466,0.0019349508058860718
467,0.0066220493261426455
468,0.0013604174535547572
469,0.0013604174535547572
470,0.0013604174535547572
471,0.0013604174535547572
472,0.0013604174535547572
473,0.0018356644843443724
474,0.0009071973326601674
475,0.003112496709170153
476,0.000637633702309341
477,0.000637633702309341
478,0.000637633702309341
479,0.000637633702309341
480,0.000637633702309341
481,0.012246292817085752
482,0.006084294144210557
483,0.020614887138310348
484,0.00428300819540775
485,0.00428300819540775
486,0.00428300819540775
487,0.00428300819540775
488,0.00428300819540775
489,0.0031828239459428045
490,0.0015740468079319101
491,0.005391637714158935
492,0.0011065557083027161
493,0.0011065557083027161
494,0.0011065557083027161
495,0.0011065557083027161
496,0.0011065557083027161
497,0.005564260651032285
498,0.0027550992159530345
499,0.00941014058102236
500,0.0019375168511903372
501,0.0019375168511903372
502,0.0019375168511903372
503,0.0019375168511903372
504,0.0019375168511903372
505,0.0025622310205952025
506,0.0012667376154130699
507,0.004342242259330557
508,0.000890435790519795
509,0.000890435790519795
510,0.000890435790519795
511,0.000890435790519795
512,0.000890435790519795
513,0.011892567369589423
514,0.005907489160390769
515,0.020024341115248877
516,0.00415832822222342
517,0.00415832822222342
518,0.00415832822222342
519,0.00415832822222342
520,0.00415832822222342
521,0.0054400368553495036
522,0.0026934209317046676
523,0.009200850766332225
524,0.0018941069832083988
525,0.0018941069832083988
526,0.0018941069832083988
527,0.0018941069832083988
528,0.0018941069832083988
529,0.011450597820632633
530,0.005686666037763752
531,0.01928606480806169
532,0.004002625821358306
533,0.004002625821358306
534,0.004002625821358306
535,0.004002625821358306
536,0.004002625821358306
537,0.0079307693164629
538,0.003931580620903348
539,0.013390297063660215
540,0.002765842838998758
541,0.002765842838998758
542,0.002765842838998758
543,0.002765842838998758
544,0.002765842838998758
545,0.006164939020948227
546,0.0030534514754034
547,0.010421642041267354
548,0.0021475230150927696
549,0.0021475230150927696
550,0.0021475230150927696
551,0.0021475230150927696
552,0.0021475230150927696
553,0.008546348463062594
554,0.004238072426665799
555,0.014423478812766892
556,0.0029817299827657215
557,0.0029817299827657215
558,0.0029817299827657215
559,0.0029817299827657215
560,0.0029817299827657215
561,0.005875615896437965
562,0.002909724218020184
563,0.009934547016491763
564,0.00204635066633156
565,0.00204635066633156
566,0.00204635066633156
567,0.00204635066633156
568,0.00204635066633156
569,0.004886581901495395
570,0.0024187198455614418
571,0.00826796130883721
572,0.0017007886294924414
573,0.0017007886294924414
574,0.0017007886294924414
575,0.0017007886294924414
576,0.0017007886294924414
577,0.006145779883749112
578,0.0030439324711783533
579,0.010389392393918603
580,0.002140822139437375
581,0.002140822139437375
582,0.002140822139437375
583,0.002140822139437375
584,0.002140822139437375
585,0.005910993146374922
586,0.0029272963338470496
587,0.009994117516600795
588,0.0020587195483397582
589,0.0020587195483397582
590,0.0020587195483397582
591,0.0020587195483397582
592,0.0020587195483397582
593,0.0052832140934586
594,0.002615568062025756
595,0.008936587231630736
596,0.0018393155356271915
597,0.0018393155356271915
598,0.0018393155356271915
599,0.0018393155356271915
600,0.0018393155356271915
601,0.005583592107311729
602,0.002764698165553399
603,0.009442706589813036
604,0.0019442728428339133
605,0.0019442728428339133
606,0.0019442728428339133
607,0.0019442728428339133
608,0.0019442728428339133
609,0.007770240659680531
610,0.0038516862474034515
611,0.013120722291109336
612,0.002709573196646956
613,0.002709573196646956
614,0.002709573196646956
615,0.002709573196646956
616,0.002709573196646956
617,0.008655304510697686
618,0.004292340734455991
619,0.014606257636554777
620,0.003019959677789705
621,0.003019959677789705
622,0.003019959677789705
623,0.003019959677789705
624,0.003019959677789705
625,0.006179710096768358
626,0.0030607904465942168
627,0.01044650489140477
628,0.002152689288680366
629,0.002152689288680366
630,0.002152689288680366
631,0.002152689288680366
632,0.002152689288680366
633,0.007354256187918632
634,0.003644713341665002
635,0.012421882594925812
636,0.0025638145350795442
637,0.0025638145350795442
638,0.0025638145350795442
639,0.0025638145350795442
640,0.0025638145350795442
641,0.005888268040039347
642,0.002916008549555291
643,0.009955851850106421
644,0.0020507741458329035
645,0.0020507741458329035
646,0.0020507741458329035
647,0.0020507741458329035
648,0.0020507741458329035
649,0.020491818335410295
650,0.010223841192765471
651,0.034299392334260916
652,0.0072059066168839005
653,0.0072059066168839005
654,0.0072059066168839005
655,0.0072059066168839005
656,0.0072059066168839005
657,0.015499182574491822
658,0.007713200208988444
659,0.026032079267826958
660,0.005432304152106624
661,0.005432304152106624
662,0.005432304152106624
663,0.005432304152106624
664,0.005432304152106624
665,0.002376302481156294
666,0.0011747059640438485
667,0.004027668610857916
668,0.0008257208032885748
669,0.0008257208032885748
670,0.0008257208032885748
671,0.0008257208032885748
672,0.0008257208032885748
673,0.0029418771192608493
674,0.0014547102441370594
675,0.004984314888814488
676,0.0010226257411649871
677,0.0010226257411649871
678,0.0010226257411649871
679,0.0010226257411649871
680,0.0010226257411649871
681,0.001521837692458499
682,0.0007519825072061512
683,0.002580945999556774
684,0.0005285148441208245
685,0.0005285148441208245
686,0.0005285148441208245
687,0.0005285148441208245
688,0.0005285148441208245
689,0.0021455841083430436
690,0.0010605281766301825
691,0.0036372014548354393
692,0.0007454379792065292
693,0.0007454379792065292
694,0.0007454379792065292
695,0.0007454379792065292
696,0.0007454379792065292
697,0.0014584791703651384
698,0.0007206521588532519
699,0.0024736029599900567
700,0.0005064902587267164
701,0.0005064902587267164
702,0.0005064902587267164
703,0.0005064902587267164
704,0.0005064902587267164
705,0.0007600152437832632
706,0.0003753998645287528
707,0.001289625323454945
708,0.00026381223154818973
709,0.00026381223154818973
710,0.00026381223154818973
711,0.00026381223154818973
712,0.00026381223154818973
713,0.0014004340511883308
714,0.0006919510166330952
715,0.0023752536519751656
716,0.0004863143109413206
717,0.0004863143109413206
718,0.0004863143109413206
719,0.0004863143109413206
720,0.0004863143109413206
721,0.0018161520607416035
722,0.000897545291554695
723,0.0030794539108381833
724,0.0006308478473047312
725,0.0006308478473047312
726,0.0006308478473047312
727,0.0006308478473047312
728,0.0006308478473047312
729,0.0030326930468310225
730,0.00149968629096516
731,0.00513785609736104
732,0.0010542569069637412
733,0.0010542569069637412
734,0.0010542569069637412
735,0.0010542569069637412
736,0.0010542569069637412
737,0.0010524719942537944
738,0.000519932166488666
739,0.0017855138854383265
740,0.0003653980020097437
741,0.0003653980020097437
742,0.0003653980020097437
743,0.0003653980020097437
744,0.0003653980020097437
745,0.009666587762201275
746,0.0047963229286161055
747,0.01630141505522727
748,0.003375052529509141
749,0.003375052529509141
750,0.003375052529509141
751,0.003375052529509141
752,0.003375052529509141
753,0.011345466327330219
754,0.005634153375914345
755,0.019110384182786246
756,0.003965602153648721
757,0.003965602153648721
758,0.003965602153648721
759,0.003965602153648721
760,0.003965602153648721
761,0.0062351549573059694
762,0.0030883390658886945
763,0.010539825786286868
764,0.002172082358666143
765,0.002172082358666143
766,0.002172082358666143
767,0.002172082358666143
768,0.002172082358666143
769,0.000720836102255982
770,0.0003560407611877383
771,0.0012231779546201258
772,0.00025020618252339597
773,0.00025020618252339597
774,0.00025020618252339597
775,0.00025020618252339597
776,0.00025020618252339597
777,0.00024066195190833545
778,0.00011884065254813931
779,0.0004085131173936286
780,8.350889025129717e-05
781,8.350889025129717e-05
782,8.350889025129717e-05
783,8.350889025129717e-05
784,8.350889025129717e-05
785,0.00469882131361959
786,0.0023255620616291287
787,0.007951313740131425
788,0.0016352368744175392
789,0.0016352368744175392
790,0.0016352368744175392
791,0.0016352368744175392
792,0.0016352368744175392
793,0.003433283027161648
794,0.0016981255315138954
795,0.005814896266100388
796,0.0011938271776890368
797,0.0011938271776890368
798,0.0011938271776890368
799,0.0011938271776890368
800,0.0011938271776890368
801,0.003561791670307535
802,0.0017618016138456775
803,0.006032009716689994
804,0.0012386166105314363
805,0.0012386166105314363
806,0.0012386166105314363
807,0.0012386166105314363
808,0.0012386166105314363
809,0.0010815556555078304
810,0.0005343076703263197
811,0.001834816976276555
812,0.00037550242588229584
813,0.00037550242588229584
814,0.00037550242588229584
815,0.00037550242588229584
816,0.00037550242588229584
817,0.0010182176467551389
818,0.0005030014333908436
819,0.0017274427995926558
820,0.000353497639213571
821,0.000353497639213571
822,0.000353497639213571
823,0.000353497639213571
824,0.000353497639213571
825,0.00391455333733446
826,0.0019366378281946387
827,0.006627795743950826
828,0.0013616042418081865
829,0.0013616042418081865
830,0.0013616042418081865
831,0.0013616042418081865
832,0.0013616042418081865
833,0.0007565953306801239
834,0.00037370999467432333
835,0.001283825335206582
836,0.00026262454364314264
837,0.00026262454364314264
838,0.00026262454364314264
839,0.00026262454364314264
840,0.00026262454364314264
841,0.0042552001156900025
842,0.002105529039700459
843,0.007202843171032976
844,0.0014804220411026251
845,0.0014804220411026251
846,0.0014804220411026251
847,0.0014804220411026251
848,0.0014804220411026251
849,0.002437204505239549
850,0.0012048495808529335
851,0.004130718096542109
852,0.0008469168574637572
853,0.0008469168574637572
854,0.0008469168574637572
855,0.0008469168574637572
856,0.0008469168574637572
857,0.006006024592856351
858,0.0029745022125011508
859,0.010154123108987327
860,0.0020919480567720503
861,0.0020919480567720503
862,0.0020919480567720503
863,0.0020919480567720503
864,0.0020919480567720503
865,0.0009437240075626307
866,0.00046618384538422254
867,0.0016011448298787745
868,0.00032761951278281563
869,0.00032761951278281563
870,0.00032761951278281563
871,0.00032761951278281563
872,0.00032761951278281563
873,0.0006882580012234493
874,0.0003399439331060849
875,0.0011679231087389035
876,0.0002388930592309387
877,0.0002388930592309387
878,0.0002388930592309387
879,0.0002388930592309387
880,0.0002388930592309387
881,0.0073498596663952994
882,0.0036425263214363026
883,0.01241449443363017
884,0.002562274443180908
885,0.002562274443180908
886,0.002562274443180908
887,0.002562274443180908
888,0.002562274443180908
889,0.0034183318387025373
890,0.001690717750831865
891,0.005789633932049093
892,0.001188616692570941
893,0.001188616692570941
894,0.001188616692570941
895,0.001188616692570941
896,0.001188616692570941
897,0.0059066890489068834
898,0.002925158426217137
899,0.009986870155570505
900,0.0020572146841028537
901,0.0020572146841028537
902,0.0020572146841028537
903,0.0020572146841028537
904,0.0020572146841028537
905,0.0069512797751022214
906,0.0034442960118187143
907,0.011744511014882083
908,0.0024226896881280975
909,0.0024226896881280975
910,0.0024226896881280975
911,0.0024226896881280975
912,0.0024226896881280975
913,0.009326159756789599
914,0.004626609647826287
915,0.015731040055623317
916,0.0032554650296024498
917,0.0032554650296024498
918,0.0032554650296024498
919,0.0032554650296024498
920,0.0032554650296024498
921,0.001158857330370318
922,0.000572518485624141
923,0.0019658503007572727
924,0.00040236091491186387
925,0.00040236091491186387
926,0.00040236091491186387
927,0.00040236091491186387
928,0.00040236091491186387
929,0.025359987148496993
930,0.012684271377949564
931,0.042306101292895755
932,0.008946617216003275
933,0.008946617216003275
934,0.008946617216003275
935,0.008946617216003275
936,0.008946617216003275
937,0.0014023271868764842
938,0.0006928870748531512
939,0.002378461430255298
940,0.0004869723232840188
941,0.0004869723232840188
942,0.0004869723232840188
943,0.0004869723232840188
944,0.0004869723232840188
945,0.0002532569831514709
946,0.00012506096968822357
947,0.00042988885374589734
948,8.788004680718574e-05
949,8.788004680718574e-05
950,8.788004680718574e-05
951,8.788004680718574e-05
952,8.788004680718574e-05
953,0.00546268799231701
954,0.0027046668545771353
955,0.009239015652000636
956,0.0019020218710328167
957,0.0019020218710328167
958,0.0019020218710328167
959,0.0019020218710328167
960,0.0019020218710328167
961,0.004179650013061866
962,0.002068066585222497
963,0.007075330209495194
964,0.001454065545660029
965,0.001454065545660029
966,0.001454065545660029
967,0.001454065545660029
968,0.001454065545660029
969,0.005311504740079025
970,0.0026296117142027915
971,0.008984264330220116
972,0.0018491990174462143
973,0.0018491990174462143
974,0.0018491990174462143
975,0.0018491990174462143
976,0.0018491990174462143
977,0.00373133041800477
978,0.0018458208283426607
979,0.006318383509693388
980,0.0012977178958834023
981,0.0012977178958834023
982,0.0012977178958834023
983,0.0012977178958834023
984,0.0012977178958834023
985,0.004724496267719157
986,0.002338299692667353
987,0.007994617972963896
988,0.0016441996691050282
989,0.0016441996691050282
990,0.0016441996691050282
991,0.0016441996691050282
992,0.0016441996691050282
993,0.0013661513574983436
994,0.0006750002986695463
995,0.002317162700505938
996,0.00047439868211808636
997,0.00047439868211808636
998,0.00047439868211808636
999,0.00047439868211808636
1000,0.00047439868211808636
1001,0.007115405342876171
1002,0.0035259127396678686
1003,0.012020438905258448
1004,0.0024801584756573357
1005,0.0024801584756573357
1006,0.0024801584756573357
1007,0.0024801584756573357
1008,0.0024801584756573357
1009,0.006131504727545258
1010,0.0030368401390121406
1011,0.010365363156975806
1012,0.00213582953728167
1013,0.00213582953728167
1014,0.00213582953728167
1015,0.00213582953728167
1016,0.00213582953728167
1017,0.005915415042058559
1018,0.002929492763290903
1019,0.01000156318445091
1020,0.0020602656078308485
1021,0.0020602656078308485
1022,0.0020602656078308485
1023,0.0020602656078308485
1024,0.0020602656078308485
1025,0.008726570708017512
1026,0.004327839914571133
1027,0.014725795045667059
1028,0.003044967995784731
1029,0.003044967995784731
1030,0.003044967995784731
1031,0.003044967995784731
1032,0.003044967995784731
1033,0.011453078482833765
1034,0.005687905184183071
1035,0.019290209825028257
1036,0.0040034994864538145
1037,0.0040034994864538145
1038,0.0040034994864538145
1039,0.0040034994864538145
1040,0.0040034994864538145
1041,0.006032414243223488
1042,0.0029876118040038503
1043,0.010198551932960629
1044,0.002101176144527467
1045,0.002101176144527467
1046,0.002101176144527467
1047,0.002101176144527467
1048,0.002101176144527467
1049,0.005372366154986133
1050,0.0026598250647479754
1051,0.009086825289382738
1052,0.0018704625057155881
1053,0.0018704625057155881
1054,0.0018704625057155881
1055,0.0018704625057155881
1056,0.0018704625057155881
1057,0.002782921931505396
1058,0.0013759986030208945
1059,0.004715524848972329
1060,0.0009672707345305645
1061,0.0009672707345305645
1062,0.0009672707345305645
1063,0.0009672707345305645
1064,0.0009672707345305645
1065,0.007982471809347767
1066,0.003957315489544999
1067,0.013477107951786494
1068,0.002783968488205236
1069,0.002783968488205236
1070,0.002783968488205236
1071,0.002783968488205236
1072,0.002783968488205236
1073,0.011127276925215755
1074,0.005525186786678202
1075,0.018745695827573246
1076,0.0038887797524962114
1077,0.0038887797524962114
1078,0.0038887797524962114
1079,0.0038887797524962114
1080,0.0038887797524962114
1081,0.008818824718291332
1082,0.004373797383526734
1083,0.014880518536784734
1084,0.0030773447117033535
1085,0.0030773447117033535
1086,0.0030773447117033535
1087,0.0030773447117033535
1088,0.0030773447117033535
1089,0.006694096420657432
1090,0.0033164306714157372
1091,0.011312007869070311
1092,0.002332661477794527
1093,0.002332661477794527
1094,0.002332661477794527
1095,0.002332661477794527
1096,0.002332661477794527
1097,0.011118762311861062
1098,0.005520934970228742
1099,0.018731462011870172
1100,0.003885782285680071
1101,0.003885782285680071
1102,0.003885782285680071
1103,0.003885782285680071
1104,0.003885782285680071
1105,0.0027115998595193137
1106,0.0013406853675357701
1107,0.004594901311920546
1108,0.0009424370751335534
1109,0.0009424370751335534
1110,0.0009424370751335534
1111,0.0009424370751335534
1112,0.0009424370751335534
1113,0.0028521613778495067
1114,0.001410283124591434
1115,0.0048326146810237685
1116,0.0009913814608781817
1117,0.0009913814608781817
1118,0.0009913814608781817
1119,0.0009913814608781817
1120,0.0009913814608781817
1121,0.01266049010780053
1122,0.006291406183797607
1123,0.0213060238696847
1124,0.004429076909979299
1125,0.004429076909979299
1126,0.004429076909979299
1127,0.004429076909979299
1128,0.004429076909979299
1129,0.009104163333588744
1130,0.004515969619210558
1131,0.015358947913752561
1132,0.0031775096689097954
1133,0.0031775096689097954
1134,0.0031775096689097954
1135,0.0031775096689097954
1136,0.0031775096689097954
1137,0.009848362162005882
1138,0.004886966840717587
1139,0.01660586137713449
1140,0.003438929199225877
1141,0.003438929199225877
1142,0.003438929199225877
1143,0.003438929199225877
1144,0.003438929199225877
1145,0.011016738409142695
1146,0.005469991670903388
1147,0.018560896359956478
1148,0.0038498686141989046
1149,0.0038498686141989046
1150,0.0038498686141989046
1151,0.0038498686141989046
1152,0.0038498686141989046
1153,0.00274116495171288
1154,0.001355323430234652
1155,0.004644904762473556
1156,0.0009527310746141683
1157,0.0009527310746141683
1158,0.0009527310746141683
1159,0.0009527310746141683
1160,0.0009527310746141683
1161,0.0095737135773688
1162,0.004750016610257757
1163,0.01614583436549411
1164,0.003342421846194791
1165,0.003342421846194791
1166,0.003342421846194791
1167,0.003342421846194791
1168,0.003342421846194791
1169,0.007379985629170341
1170,0.003657512476075299
1171,0.012465118886546611
1172,0.002572827680401214
1173,0.002572827680401214
1174,0.002572827680401214
1175,0.002572827680401214
1176,0.002572827680401214
1177,0.008094323909659478
1178,0.004012994399177662
1179,0.013664891514185281
1180,0.0028231853521874174
1181,0.0028231853521874174
1182,0.0028231853521874174
1183,0.0028231853521874174
1184,0.0028231853521874174
1185,0.008369241131149407
1186,0.004149872482083601
1187,0.014126314090941403
1188,0.0029195995403045122
1189,0.0029195995403045122
1190,0.0029195995403045122
1191,0.0029195995403045122
1192,0.0029195995403045122
1193,0.0027285735712599263
1194,0.00134908921992599
1195,0.0046236092081334045
